,car,price,body,mileage,engV,engType,registration,year,drive
7994,15,3999.0,3,120,1.5,1,1,2007,0
7995,43,18000.0,3,110,2.0,0,1,2013,0
7996,25,2900.0,3,213,1.8,1,1,1989,0
7997,42,1800.0,1,1,1.3,1,1,1991,0
7998,3,41000.0,3,97,4.4,3,1,2011,1
7999,42,1600.0,3,126,1.6,1,1,1979,2
8001,43,7750.0,5,265,1.9,0,1,2002,0
8002,43,5699.0,5,258,2.5,0,1,2001,0
8003,42,4000.0,1,86,1.6,3,1,2012,0
8004,45,8200.0,3,70,1.4,3,1,2013,0
8005,2,14300.0,2,80,4.2,3,1,2004,1
8006,34,7800.0,2,83,1.4,3,1,2008,0
8007,35,7100.0,4,145,1.4,3,1,2007,0
8008,26,5500.0,3,269,2.2,3,1,1994,2
8009,5,2900.0,3,128,1.6,3,1,2008,0
8010,26,12000.0,2,218,2.2,0,1,2007,2
8011,27,9900.0,2,200,2.5,0,1,2007,1
8012,3,6399.0,3,282,2.0,3,1,1995,2
8013,3,5300.0,3,204,1.8,3,1,1993,2
8014,43,11900.0,3,144,1.6,1,1,2009,0
8015,10,3100.0,3,225,1.6,1,1,2003,0
8016,8,5900.0,2,120,1.4,3,1,2006,0
8017,27,9500.0,3,136,2.0,3,1,2008,0
8018,33,7400.0,5,120,1.5,0,1,2012,0
8019,33,7400.0,5,156,1.5,0,1,2012,0
8020,42,3850.0,3,140,1.6,3,1,2008,0
8021,33,9100.0,5,166,2.0,0,1,2012,0
8022,12,7700.0,5,130,1.4,1,1,2010,0
8023,33,12500.0,4,150,1.5,0,1,2011,0
8024,10,5000.0,1,45,0.8,3,1,2011,0
8025,26,43500.0,2,51,3.0,0,1,2014,2
8026,43,19999.0,3,107,1.8,3,1,2011,0
8027,13,1199.0,1,1,1.3,3,1,1988,0
8028,43,32400.0,0,50,2.0,0,1,2014,1
8029,33,6600.0,5,184,1.5,0,1,2012,0
8030,43,18200.0,0,179,2.5,0,1,2007,1
8031,8,12999.0,1,78,1.4,0,1,2013,0
8032,26,12950.0,3,197,2.7,0,1,2002,2
8033,29,8150.0,4,180,1.3,0,1,2008,0
8034,43,8950.0,3,140,1.6,3,1,2012,0
8035,27,11100.0,4,132,2.4,1,1,2006,0
8036,6,5450.0,1,88,1.5,2,1,2008,0
8037,16,5999.0,0,260,2.0,1,1,2000,0
8038,3,37700.0,0,108,3.0,3,1,2011,1
8039,42,1350.0,1,21,1.3,3,1,1988,0
8040,34,9900.0,4,178,1.2,0,1,2012,0
8041,43,8950.0,3,133,1.6,3,1,2012,0
8042,40,9950.0,3,140,1.4,3,1,2012,0
8043,36,5400.0,1,143,0.8,0,1,2004,2
8044,33,11950.0,4,177,1.5,0,1,2011,0
8045,42,4350.0,1,115,1.6,1,1,2011,0
8047,3,3999.0,3,238,1.8,3,1,1996,2
8048,5,3150.0,1,70,1.1,3,1,2008,0
8049,31,2350.0,3,203,2.2,0,0,2002,0
8050,35,4700.0,3,215,1.9,0,0,2007,0
8051,3,47777.0,0,142,3.0,2,1,2011,1
8052,12,7000.0,5,127,1.3,0,1,2013,0
8053,28,8700.0,1,77,1.4,3,1,2011,0
8054,3,85555.0,3,10,3.0,2,1,2015,1
8055,31,6000.0,5,210,1.6,0,1,2007,0
8056,29,2900.0,3,294,1.6,3,1,1992,0
8057,40,11400.0,3,118,1.4,3,1,2010,0
8058,28,7900.0,4,133,1.8,1,1,2006,0
8059,31,5500.0,3,214,2.7,0,1,2007,1
8061,39,11900.0,0,59,1.6,3,1,2014,0
8062,40,9800.0,2,250,1.8,3,1,2000,0
8063,42,1300.0,3,114,1.3,3,1,1991,2
8064,29,9550.0,1,67,1.6,3,1,2012,0
8065,32,55555.0,0,75,4.8,3,1,2011,1
8066,31,10700.0,4,85,1.6,1,1,2011,0
8067,29,2754.0,1,297,1.0,1,1,2000,0
8068,42,1299.0,4,78,1.5,1,1,1996,2
8069,27,22900.0,0,69,2.4,3,1,2014,1
8070,27,22900.0,0,69,2.4,3,1,2014,1
8072,26,11500.0,5,307,2.2,0,1,2007,2
8073,35,8300.0,3,271,1.8,3,1,2008,0
8074,16,3500.0,3,100,2.4,2,0,2007,0
8076,2,33900.0,3,58,2.0,3,1,2014,1
8077,26,50800.0,0,30,3.5,0,1,2013,1
8078,11,81000.0,2,1,3.0,0,1,2016,1
8079,2,98000.0,2,12,5.2,3,1,2012,1
8080,26,60000.0,0,140,5.5,1,1,2008,1
8081,23,50500.0,0,9,2.0,3,1,2016,1
8082,3,30000.0,3,78,3.8,3,1,1993,2
8083,26,63000.0,0,86,5.5,3,1,2009,1
8084,3,1900.0,4,285,2.5,0,0,1997,2
8085,35,11700.0,3,190,1.8,1,1,2008,0
8086,29,5600.0,3,170,3.2,3,1,2002,2
8087,13,10200.0,4,115,1.6,3,1,2012,0
8088,33,6299.0,5,66,1.5,0,1,2012,0
8089,10,2500.0,3,360,2.0,3,1,1998,0
8090,6,6200.0,1,70,1.6,3,1,2009,0
8092,13,16000.0,5,26,1.6,0,1,2014,0
8093,21,3400.0,3,140,1.3,3,1,2002,0
8094,13,7099.0,3,182,2.0,3,1,2006,0
8095,40,8200.0,0,200,2.0,1,1,2002,1
8096,42,3300.0,3,170,1.5,1,1,2005,0
8097,33,7300.0,5,125,1.5,0,1,2012,0
8098,3,5500.0,3,200,3.5,1,1,1998,2
8099,33,7300.0,5,154,1.5,0,1,2012,0
8100,42,2300.0,1,15,1.5,3,1,1994,0
8101,33,6700.0,5,102,1.5,0,1,2012,0
8102,42,2700.0,3,135,1.5,1,1,2005,0
8103,33,7200.0,5,101,1.5,0,1,2012,0
8104,26,5500.0,3,360,2.0,1,1,1994,2
8105,33,7100.0,5,171,1.5,0,1,2013,0
8106,17,17599.0,0,58,2.0,3,1,2011,0
8107,33,6700.0,5,160,1.5,0,1,2012,0
8108,37,11699.0,0,130,2.7,0,1,2008,1
8109,33,7150.0,5,142,1.5,0,1,2012,0
8110,33,7800.0,5,139,1.5,0,1,2013,0
8111,33,7200.0,5,146,1.5,0,1,2012,0
8112,33,6700.0,5,118,1.5,0,1,2012,0
8113,33,7200.0,5,123,1.5,0,1,2012,0
8114,28,8399.0,3,34,1.6,3,1,2008,0
8115,35,7500.0,1,63,1.2,3,1,2012,0
8116,29,10800.0,5,136,2.0,0,1,2012,0
8117,17,7400.0,1,59,1.4,3,1,2008,0
8118,29,5400.0,3,185,2.0,3,1,1998,0
8119,21,6900.0,3,79,1.4,2,1,2010,0
8121,17,36500.0,0,0,2.0,0,1,2016,1
8125,17,2100.0,0,230,2.5,0,0,1998,1
8126,35,7000.0,1,89,1.4,3,1,2010,0
8127,21,8500.0,1,120,1.6,0,1,2008,0
8128,32,20700.0,0,153,4.8,3,1,2007,1
8129,43,16950.0,3,38,2.0,0,1,2014,0
8130,3,7100.0,3,313,2.0,1,1,1997,2
8131,23,21900.0,0,160,4.7,3,1,2004,1
8133,29,5400.0,4,213,1.7,0,1,2004,0
8134,42,3800.0,3,98,1.6,3,1,2006,0
8135,41,2500.0,0,1,2.4,3,1,1995,1
8136,40,29000.0,4,60,2.2,0,1,2013,1
8137,30,3500.0,0,37,1.2,1,1,1994,1
8138,42,2500.0,1,57,1.5,3,1,2001,0
8139,28,16700.0,0,79,2.0,1,1,2012,1
8140,42,3500.0,3,165,1.5,3,1,2007,0
8141,3,8999.0,3,270,2.8,3,1,1998,2
8142,2,2800.0,3,230,2.8,3,1,1997,0
8143,8,6300.0,5,137,2.0,1,1,2003,0
8144,28,16700.0,0,79,2.0,1,1,2012,1
8145,27,8100.0,3,112,2.4,3,1,2007,0
8146,40,1750.0,1,270,1.6,3,1,1985,0
8147,22,44500.0,0,64,5.0,3,1,2011,1
8148,28,25800.0,0,96,1.6,0,1,2014,0
8149,16,40900.0,0,0,1.6,0,1,2016,1
8150,16,40900.0,0,0,1.6,0,1,2016,1
8151,43,55555.0,5,53,2.0,0,1,2013,1
8152,33,7700.0,5,128,1.5,0,1,2012,0
8153,43,55555.0,5,50,2.0,0,1,2013,1
8154,43,55555.0,5,63,2.0,0,1,2013,1
8155,21,2800.0,3,250,1.8,3,1,1997,0
8156,6,4300.0,0,150,1.7,3,1,2004,1
8157,45,6400.0,1,100,1.4,3,1,2012,0
8158,26,8800.0,2,575,2.2,0,1,2006,2
8159,43,3800.0,3,300,2.8,1,1,1996,0
8160,43,1450.0,5,100,1.6,0,1,1988,0
8161,3,47300.0,0,10,2.0,0,1,2016,1
8162,42,3600.0,1,62,1.6,3,1,2008,0
8163,3,3990.0,3,350,2.5,3,1,1995,2
8164,13,3900.0,2,260,2.2,3,1,1991,0
8165,7,3900.0,5,400,2.5,0,0,2003,0
8166,31,8200.0,1,34,1.0,3,1,2013,0
8167,29,4699.0,3,302,2.5,1,1,1997,2
8168,9,1852.5,3,200,1.4,3,1,2003,0
8169,28,2900.0,3,300,2.0,3,1,1995,0
8170,31,7700.0,1,39,1.0,3,1,2012,0
8171,26,7000.0,3,230,2.0,1,1,2000,2
8172,15,3200.0,3,23,1.5,2,1,2013,0
8173,28,17900.0,0,115,2.5,0,1,2009,1
8174,33,10900.0,4,180,1.5,0,1,2012,0
8175,40,14900.0,0,124,4.0,3,1,2006,1
8176,17,11999.0,4,55,1.6,0,1,2012,0
8177,29,1399.0,4,267,1.7,0,0,1998,0
8178,2,18800.0,0,197,4.2,3,1,2007,1
8179,17,5850.0,0,20,2.0,0,1,2014,1
8180,32,20500.0,0,195,3.6,2,1,2007,1
8181,15,5350.0,1,51,1.5,3,1,2012,0
8182,43,2850.0,4,450,1.6,0,1,1988,0
8183,16,15200.0,2,90,3.5,1,1,2008,0
8184,21,8400.0,1,94,1.6,0,1,2007,0
8186,10,3950.0,3,67,1.3,3,1,2010,0
8187,25,13300.0,0,122,2.3,1,1,2010,1
8188,15,4250.0,3,80,1.6,3,1,2008,0
8190,29,7900.0,4,100,1.3,0,1,2010,0
8191,13,8000.0,3,107,1.6,3,1,2008,0
8192,42,3650.0,4,118,1.6,3,1,2006,0
8193,17,5700.0,3,118,1.4,3,1,2007,0
8194,42,3500.0,3,108,1.6,3,1,2008,0
8195,5,3550.0,1,65,0.8,3,1,2006,0
8196,21,8500.0,3,117,2.0,0,1,2007,0
8197,37,8500.0,2,102,2.0,0,1,2009,1
8198,13,10000.0,1,19,1.0,3,1,2013,0
8199,33,6750.0,5,155,1.5,0,1,2012,0
8200,3,55500.0,0,90,3.0,0,1,2013,1
8202,43,35999.0,0,84,3.0,0,1,2011,1
8203,21,14777.0,0,119,2.5,0,1,2009,1
8204,3,22500.0,3,179,3.0,0,1,2007,2
8205,43,6250.0,1,170,1.4,3,1,2001,0
8206,27,18999.0,0,121,3.8,1,1,2008,1
8207,42,1240.0,4,12,1.5,3,1,1998,2
8208,10,4950.0,3,65,1.5,3,1,2012,0
8209,28,12999.0,0,130,2.0,3,1,2008,1
8210,38,13500.0,1,62,2.0,3,1,2010,1
8211,43,12999.0,5,160,2.0,0,1,2011,0
8212,20,12500.0,0,152,2.4,3,1,2008,1
8213,30,13960.0,2,122,2.5,0,1,2011,1
8214,2,13333.0,2,178,2.0,0,1,2008,0
8215,35,8800.0,3,20,1.6,3,1,2007,0
8216,6,6300.0,4,138,1.8,3,1,2009,0
8217,28,20999.0,0,69,1.6,3,1,2014,1
8218,40,13700.0,3,48,1.4,0,1,2013,0
8219,2,19500.0,0,186,4.2,3,1,2006,1
8220,26,4150.0,2,277,2.2,0,1,2000,0
8221,40,12500.0,3,138,3.5,3,1,2007,0
8222,23,33700.0,0,82,3.5,2,1,2010,1
8223,21,11500.0,2,110,2.0,3,1,2012,0
8224,3,9900.0,2,93,2.5,3,1,2003,2
8225,2,39800.0,3,180,4.2,2,1,2012,1
8227,25,6700.0,1,170,1.6,3,1,2004,0
8228,0,38200.0,3,4,2.4,3,1,2015,0
8229,3,39900.0,3,5,2.0,3,1,2016,2
8230,40,12200.0,3,157,2.4,1,1,2009,0
8232,8,11500.0,1,100,1.6,0,1,2013,0
8233,2,7950.0,4,167,2.5,0,1,2000,1
8234,16,18700.0,3,75,2.0,1,1,2011,0
8235,43,8500.0,1,141,2.0,3,1,2000,0
8236,21,6800.0,3,115,1.4,1,1,2008,0
8237,6,4999.0,3,150,1.6,1,1,2008,0
8238,2,2300.0,4,25,2.5,0,0,1999,0
8239,17,19500.0,0,65,2.0,0,1,2011,1
8240,40,12400.0,1,52,1.4,2,1,2012,0
8241,16,11000.0,1,74,1.4,2,1,2010,0
8242,16,11000.0,1,74,1.4,2,1,2010,0
8243,16,13300.0,1,53,1.4,2,1,2012,0
8244,29,19200.0,1,54,1.4,2,1,2012,0
8245,40,11000.0,1,74,1.4,2,1,2010,0
8246,40,19200.0,1,54,1.4,2,1,2012,0
8247,6,19200.0,1,54,1.4,2,1,2012,0
8248,17,20300.0,0,83,2.0,0,1,2011,1
8249,16,12400.0,1,52,1.4,2,1,2012,0
8250,43,21000.0,4,58,2.0,0,1,2013,0
8251,35,16999.0,1,57,1.8,3,1,2013,0
8252,35,16999.0,3,57,1.8,3,1,2013,0
8253,13,1190.0,1,111,1.4,3,1,1988,0
8254,30,8199.0,1,21,1.5,3,1,2014,0
8255,30,11999.0,0,100,3.6,3,1,2007,1
8256,43,4200.0,5,210,2.0,0,0,2004,0
8257,26,32500.0,0,254,3.2,0,1,2008,1
8258,28,4700.0,3,230,3.0,3,1,2001,0
8259,33,9000.0,4,179,1.5,0,1,2010,0
8260,28,1650.0,3,234,1.8,3,1,1984,0
8261,27,7699.0,0,254,3.0,3,1,2002,1
8262,43,8900.0,1,90,1.9,0,1,2009,0
8263,27,25999.0,0,86,3.2,0,1,2011,1
8264,6,23200.0,0,64,2.2,0,1,2013,1
8265,40,11750.0,3,93,1.6,3,1,2013,0
8266,26,8700.0,2,260,2.2,0,1,2003,2
8267,21,11111.0,3,107,2.0,1,1,2008,0
8268,26,12900.0,3,255,2.7,0,1,2003,2
8269,43,9700.0,4,130,1.6,1,1,2008,0
8270,8,6700.0,5,161,1.4,0,1,2009,0
8271,39,11400.0,0,127,2.0,3,1,2008,1
8272,16,20500.0,3,92,2.4,3,1,2011,0
8273,25,2200.0,3,214,2.0,3,0,1996,0
8274,35,2100.0,4,300,1.3,1,1,1996,0
8276,25,6250.0,1,191,2.0,3,1,2004,0
8277,42,2000.0,3,200,1.5,3,1,2001,0
8278,29,4750.0,4,272,1.8,3,1,1998,0
8279,26,5600.0,5,480,2.2,0,1,1999,0
8280,28,11600.0,0,236,2.0,1,1,2007,1
8283,26,2100.0,3,535,2.2,0,1,1995,2
8284,35,11800.0,3,89,1.6,3,1,2012,0
8286,6,5800.0,0,130,1.7,1,1,2005,1
8287,2,29800.0,0,151,3.0,0,1,2007,1
8288,26,20500.0,3,193,3.5,2,1,2006,2
8290,28,8800.0,5,285,1.9,0,1,2004,0
8291,41,1300.0,3,120,2.5,2,1,1978,1
8292,33,5950.0,1,200,1.5,0,1,2005,0
8294,29,5500.0,2,180,1.3,0,1,2009,0
8295,43,5950.0,5,213,1.6,1,1,2008,0
8296,43,12000.0,3,73,1.6,1,1,2011,0
8297,14,5100.0,3,25,2.4,3,1,2008,2
8298,25,8799.0,3,155,2.0,1,1,2007,0
8299,29,2150.0,3,225,1.6,1,0,1996,0
8300,40,8450.0,3,193,1.6,1,1,2007,0
8301,42,3650.0,3,137,1.6,3,1,2008,0
8302,25,2250.0,5,212,1.8,3,0,2004,0
8303,36,4950.0,2,181,0.7,3,1,2003,2
8304,33,1350.0,3,100,1.7,3,1,1986,0
8305,3,21700.0,3,259,3.0,0,1,2007,2
8307,35,12300.0,1,39,1.2,3,1,2014,0
8308,40,12700.0,3,136,3.5,3,1,2007,0
8309,45,5400.0,3,20,1.5,1,1,2013,0
8310,8,5400.0,5,200,1.6,0,1,2007,0
8311,26,14300.0,2,175,2.2,0,1,2013,2
8312,10,3500.0,3,180,1.5,1,1,2007,0
8314,43,6500.0,3,212,1.6,3,1,2003,0
8316,42,2490.0,3,202,1.5,1,1,2006,0
8317,6,7000.0,3,110,1.8,3,1,2008,0
8318,16,7800.0,2,220,2.0,1,1,1999,1
8319,42,3499.0,3,137,1.6,1,1,2007,0
8320,40,9999.0,3,345,3.0,1,1,2005,0
8321,28,9900.0,1,39,1.4,3,1,2013,0
8322,2,2100.0,3,217,1.9,0,0,1996,0
8323,40,10200.0,2,105,1.5,1,1,2005,0
8324,21,6900.0,3,115,1.6,1,1,2008,0
8326,5,4075.5,4,290,2.4,3,1,2008,0
8328,42,3650.0,4,230,1.6,1,1,2007,0
8329,42,1850.0,3,94,1.5,1,1,2007,0
8330,26,2199.0,5,396,2.2,0,0,2000,0
8331,27,11999.0,0,235,3.0,1,1,2007,1
8332,13,16699.0,2,133,4.0,3,1,2008,2
8333,6,5700.0,3,89,1.5,3,1,2008,0
8334,43,14800.0,3,143,2.0,0,1,2010,0
8335,42,1300.0,3,7,1.2,3,1,1984,2
8336,6,8000.0,3,93,2.0,1,1,2008,0
8337,15,4999.0,3,39,1.5,1,1,2013,0
8338,26,4999.0,3,1,2.8,3,1,1997,2
8339,28,2697.0,3,197,2.0,0,1,1992,0
8340,25,12900.0,3,80,1.6,1,1,2013,0
8341,18,13999.0,2,75,3.5,3,1,2006,2
8342,27,1599.0,3,156,1.8,3,1,1989,0
8343,40,14500.0,2,180,2.5,0,1,2007,1
8344,43,13300.0,1,73,1.4,3,1,2011,0
8345,31,6700.0,5,134,1.6,0,1,2013,0
8346,42,7100.0,0,42,1.7,3,1,2011,1
8347,31,5000.0,3,139,1.4,3,1,2007,0
8348,6,15800.0,0,90,2.4,1,1,2007,1
8349,40,28700.0,0,80,3.5,1,1,2012,1
8350,28,17200.0,0,65,1.6,3,1,2013,0
8351,17,18200.0,0,88,2.0,3,1,2012,1
8352,16,11900.0,1,88,1.8,3,1,2009,0
8353,25,29500.0,0,40,2.2,0,1,2015,1
8354,13,16200.0,0,84,2.5,3,1,2011,1
8355,16,24700.0,3,65,2.4,3,1,2014,0
8356,23,15700.0,3,105,3.0,3,1,2008,2
8357,40,28900.0,3,15,2.5,3,1,2015,0
8358,18,15300.0,0,117,3.5,3,1,2005,1
8359,28,17200.0,0,75,3.5,1,1,2009,1
8360,31,10900.0,2,91,1.6,3,1,2009,0
8361,38,13200.0,0,94,2.5,3,1,2009,1
8362,40,17900.0,3,35,1.6,3,1,2014,0
8363,28,7700.0,1,87,1.2,3,1,2009,0
8364,28,7900.0,3,110,1.6,3,1,2008,0
8365,0,18500.0,0,85,3.7,3,1,2008,1
8366,18,18900.0,0,115,3.5,1,1,2008,1
8367,23,17700.0,3,110,3.5,3,1,2008,0
8368,16,19900.0,0,86,2.4,1,1,2011,1
8369,28,14200.0,3,48,2.5,3,1,2013,0
8370,13,10600.0,3,96,1.6,3,1,2011,0
8371,43,14100.0,4,115,2.0,0,1,2011,0
8372,33,8400.0,5,260,1.9,0,1,2005,0
8373,16,10500.0,2,78,1.4,2,1,2012,0
8374,29,3600.0,2,250,2.0,3,1,1992,0
8375,6,6300.0,0,173,1.7,3,1,2008,1
8376,43,8900.0,5,167,2.0,1,1,2011,0
8377,35,7200.0,1,80,1.2,3,1,2013,0
8378,10,9707.1,3,0,1.5,3,1,2014,0
8379,40,7899.0,3,165,1.8,1,1,2006,0
8380,26,14500.0,2,315,5.0,1,1,2004,2
8381,17,8500.0,1,71,1.6,3,1,2011,0
8382,34,8600.0,1,140,1.6,3,1,2009,0
8384,40,33200.0,0,150,4.0,1,1,2010,1
8385,43,12300.0,5,182,2.0,0,1,2011,0
8386,21,7700.0,3,45,1.4,3,1,2011,0
8387,45,5500.0,3,33,1.5,1,1,2011,0
8388,16,8500.0,0,243,2.0,1,1,2001,1
8389,8,3333.0,3,150,1.6,3,1,1999,0
8390,26,14500.0,3,220,5.0,3,1,2004,1
8391,24,7500.0,1,120,1.6,3,1,2003,0
8392,11,10500.0,0,75,2.0,3,1,2008,0
8394,5,3500.0,3,223,2.0,3,1,2008,0
8395,2,4999.0,0,242,2.5,0,0,2003,1
8396,10,3300.0,3,300,2.0,1,1,2003,0
8397,17,3700.0,3,119,1.4,3,1,2008,0
8398,40,72000.0,0,40,4.5,0,1,2014,1
8399,28,17900.0,3,30,3.5,3,1,2010,0
8400,43,6950.0,3,132,1.6,2,1,2004,0
8401,2,32500.0,0,108,2.0,0,1,2012,1
8402,3,24500.0,0,170,3.0,0,1,2006,1
8403,23,20500.0,0,167,3.5,3,1,2007,1
8404,26,8700.0,3,290,2.7,0,1,1999,2
8405,28,7900.0,3,82,1.6,3,1,2008,0
8406,29,9800.0,1,50,1.2,3,1,2013,0
8408,12,7300.0,5,110,1.9,0,1,2008,0
8409,29,3799.0,4,251,1.0,1,1,2001,0
8410,35,3000.0,1,180,1.4,3,1,2002,0
8411,3,20000.0,3,230,6.0,3,1,2008,2
8412,43,10650.0,3,65,1.6,3,1,2013,0
8413,42,1900.0,3,109,1.5,3,1,2004,2
8414,2,11400.0,0,250,2.5,0,1,2005,1
8415,43,4700.0,5,342,1.9,0,1,1996,0
8416,42,3800.0,3,136,1.6,1,1,2006,0
8417,33,10500.0,5,67,1.6,3,1,2012,0
8418,43,17900.0,3,192,2.5,0,1,2007,0
8419,33,5500.0,5,160,1.5,0,1,2005,0
8420,16,11300.0,1,89,1.8,3,1,2008,0
8421,43,6900.0,3,160,1.6,3,1,2003,0
8422,5,5800.0,0,85,2.0,3,1,2012,0
8423,6,7000.0,3,129,1.8,3,1,2007,0
8424,38,7800.0,3,180,2.0,3,1,2006,1
8425,33,8900.0,5,170,1.9,0,1,2005,0
8426,17,13700.0,0,123,2.2,0,1,2006,1
8427,30,8999.0,3,58,1.6,3,1,2013,0
8428,6,5900.0,1,69,1.5,3,1,2011,0
8430,33,11900.0,0,68,1.5,0,1,2011,1
8431,28,5200.0,1,126,1.2,3,1,2004,0
8433,2,3800.0,4,190,2.5,0,0,2002,0
8434,3,16999.0,2,90,2.5,3,1,2008,1
8435,29,5700.0,5,245,1.3,0,1,2007,0
8436,13,2550.0,1,60,1.3,3,1,1997,0
8437,2,8000.0,3,234,4.2,1,0,2004,1
8438,3,8300.0,3,197,3.0,3,1,2001,2
8439,42,3500.0,1,105,1.4,2,1,2008,0
8440,28,5700.0,3,181,3.0,3,1,2000,0
8441,35,3000.0,3,244,1.9,0,0,2001,0
8442,26,3800.0,0,250,3.2,1,0,1998,1
8443,3,3800.0,3,278,2.9,0,0,2001,2
8444,3,3100.0,3,280,2.0,0,0,1999,2
8445,26,5100.0,3,270,3.2,0,0,2001,2
8446,2,4400.0,3,190,2.5,0,0,2003,0
8447,2,4300.0,3,267,1.9,0,0,2003,0
8448,2,3900.0,3,302,1.9,0,0,2002,0
8449,10,4800.0,3,37,1.5,1,1,2007,0
8450,30,3999.0,3,105,1.8,1,1,2008,0
8451,29,11700.0,1,30,1.6,1,1,2014,0
8452,2,9000.0,4,199,2.7,3,1,2003,1
8453,43,15700.0,3,110,1.8,3,1,2011,0
8454,13,4000.0,5,400,2.0,0,1,2002,0
8455,3,4100.0,3,200,2.7,3,1,1988,2
8456,43,10900.0,4,185,1.4,3,1,2011,0
8457,3,9700.0,3,250,2.0,3,1,2003,2
8458,35,13100.0,3,93,1.8,3,1,2010,0
8459,26,23999.0,3,204,3.5,3,1,2008,1
8460,26,20500.0,3,222,5.5,3,1,2006,2
8461,42,3900.0,1,121,1.4,3,1,2008,0
8462,6,6400.0,3,121,1.8,3,1,2008,0
8463,23,34500.0,0,94,3.5,3,1,2011,1
8464,43,44000.0,0,150,4.2,0,1,2011,1
8465,2,3200.0,3,295,2.5,0,0,2000,0
8466,17,12900.0,0,49,2.7,3,1,2008,1
8467,26,3200.0,3,198,2.0,1,1,1992,2
8468,43,7600.0,1,127,1.4,3,1,2007,0
8469,43,17900.0,3,96,2.5,3,1,2013,0
8470,6,6500.0,1,65,1.5,3,1,2010,0
8471,26,9500.0,2,280,2.9,0,1,1998,2
8472,27,18200.0,0,147,3.2,0,1,2008,1
8473,23,7900.0,3,242,2.0,3,1,2000,2
8474,42,2300.0,3,99,1.5,1,1,2007,2
8476,26,3600.0,3,276,2.7,0,0,2001,2
8477,37,15900.0,0,42,2.0,0,1,2014,0
8478,26,17999.0,2,38,2.0,3,1,2009,2
8479,35,6400.0,1,146,1.6,3,1,2005,0
8480,17,9100.0,1,62,1.4,3,1,2011,0
8481,43,5200.0,5,260,1.9,0,0,2005,0
8482,6,5600.0,3,115,1.6,2,1,2008,0
8483,13,5500.0,1,170,1.4,0,1,2007,0
8484,22,75000.0,0,14,2.2,0,1,2015,1
8485,40,63000.0,0,3,4.2,0,1,2013,1
8486,25,17900.0,3,48,2.0,3,1,2013,0
8487,24,33000.0,2,30,2.0,0,1,2014,1
8488,43,5200.0,4,248,2.0,0,0,2005,0
8489,16,2900.0,1,228,1.7,0,0,2003,0
8490,18,17999.0,0,150,3.5,1,1,2007,1
8491,3,3000.0,3,294,2.0,0,0,1999,2
8492,43,8200.0,5,265,2.5,0,0,2007,0
8493,2,3900.0,4,260,2.5,0,0,2003,0
8495,23,13600.0,0,297,3.3,1,1,2003,1
8496,35,8300.0,3,190,1.8,3,1,2008,0
8497,42,1100.0,3,70,1.5,3,1,1990,2
8498,18,23900.0,3,66,2.5,1,1,2012,2
8499,6,8000.0,3,59,1.8,3,1,2011,0
8500,43,23999.0,3,80,2.0,0,1,2014,0
8501,28,4799.0,3,180,2.0,3,1,1999,0
8502,40,61000.0,0,100,4.5,0,1,2013,1
8503,19,21500.0,3,160,4.0,3,1,2001,2
8504,40,5000.0,0,289,2.0,0,0,2003,1
8505,16,15900.0,0,136,3.5,1,1,2007,1
8506,23,26800.0,3,33,4.6,3,1,2009,2
8507,15,4800.0,3,49,1.5,3,1,2012,0
8508,38,32300.0,0,0,2.0,3,1,2016,1
8509,21,3500.0,3,202,2.0,3,1,2000,0
8510,35,11250.0,3,85,1.6,3,1,2012,0
8511,43,13700.0,3,134,2.0,0,1,2012,0
8512,3,16800.0,3,154,3.0,3,1,2006,1
8513,22,67999.0,0,0,3.0,0,1,2016,1
8514,23,12600.0,0,225,3.0,3,1,2003,1
8515,33,6450.0,4,100,1.5,0,1,2009,0
8516,31,8550.0,1,95,1.6,3,1,2012,0
8517,40,11200.0,3,179,2.4,3,1,2006,0
8518,28,12799.0,0,84,1.6,3,1,2011,0
8519,40,11750.0,3,69,1.6,3,1,2013,0
8520,38,10500.0,4,162,2.5,1,1,2007,1
8521,13,9850.0,4,99,1.6,3,1,2012,0
8522,13,11000.0,2,77,1.6,3,1,2012,0
8523,37,13700.0,0,100,2.7,0,1,2010,1
8524,28,13350.0,2,72,1.5,0,1,2014,0
8525,35,17500.0,3,127,1.8,3,1,2012,0
8526,42,1300.0,1,77,1.5,1,1,1996,0
8527,6,21700.0,3,73,2.2,0,1,2013,1
8528,17,12800.775,1,0,1.4,3,1,2016,0
8529,29,2900.0,1,1,1.4,3,1,1992,0
8531,42,2400.0,3,62,1.5,3,1,2006,2
8533,33,4650.0,5,165,1.5,0,1,2003,0
8537,3,11800.0,3,218,2.0,3,1,2006,2
8538,10,3500.0,3,120,1.5,1,1,2012,0
8540,6,28950.0,3,24,1.4,2,1,2013,0
8541,13,24300.0,1,25,0.14,2,1,2013,0
8542,39,2800.0,3,154,1.3,3,1,2002,0
8543,25,5700.0,2,74,1.31,3,1,2006,2
8544,30,54000.0,3,49,0.1,2,1,2013,2
8545,43,8900.0,3,160,1.6,3,1,2006,0
8546,6,29700.0,1,52,1.4,2,1,2013,0
8548,6,54000.0,2,1,2.0,3,1,2015,2
8549,35,14950.0,3,85,1.8,3,1,2012,0
8550,6,29700.0,1,52,1.4,2,1,2014,0
8551,2,10399.0,3,293,1.8,1,1,2004,1
